model,inline_local_index,valid_voxels,truth_voxels,predicted_voxels,tp,fp,fn,precision,recall,dice,iou,tolerant_precision_3px,tolerant_recall_3px,tolerant_dice_3px
swinunetr_f3chain,149,4842,818,100,33,67,785,0.33,0.040342298288508556,0.0718954248366013,0.03728813559322034,0.67,0.1356968215158924,0.22568506661002033
swinunetr_f3chain,150,3329,570,48,0,48,570,0.0,0.0,0.0,0.0,0.08333333333333333,0.05789473684210526,0.06832298136645962
swinunetr_f3chain,151,6362,1073,376,162,214,911,0.4308510638297872,0.1509785647716682,0.2236024844720497,0.1258741258741259,0.875,0.33271202236719477,0.4821066846725186
swinunetr_f3chain,152,11804,2036,1528,412,1116,1624,0.2696335078534031,0.20235756385068762,0.23120089786756454,0.13071065989847716,0.7022251308900523,0.4960707269155206,0.5814145628057344
swinunetr_f3chain,153,5166,845,78,22,56,823,0.28205128205128205,0.02603550295857988,0.047670639219934995,0.0244173140954495,0.6153846153846154,0.16449704142011834,0.2596007937434341
swinunetr_f3chain,154,3506,617,52,2,50,615,0.038461538461538464,0.0032414910858995136,0.005979073243647235,0.0029985007496251873,0.3269230769230769,0.0940032414910859,0.14601999259533505
swinunetr_f3chain,155,6418,1157,318,181,137,976,0.5691823899371069,0.15643906655142611,0.2454237288135593,0.13987635239567234,0.9276729559748428,0.36646499567847884,0.525383967556238
swinunetr_f3chain,156,5998,1199,70,35,35,1164,0.5,0.029190992493744787,0.055161544523246654,0.028363047001620744,0.7714285714285715,0.23436196830692244,0.3595053070507961
swinunetr_f3chain,157,5594,937,106,41,65,896,0.3867924528301887,0.04375667022411953,0.07861936720997123,0.04091816367265469,0.8301886792452831,0.26360725720384204,0.4001546420221286
swinunetr_f3chain,158,5251,892,93,48,45,844,0.5161290322580645,0.053811659192825115,0.09746192893401015,0.051227321237993596,0.8494623655913979,0.32062780269058294,0.4655389116683493
swinunetr_f3chain,159,5300,884,91,56,35,828,0.6153846153846154,0.06334841628959276,0.11487179487179487,0.060935799782372145,0.8681318681318682,0.35294117647058826,0.501852832186342
swinunetr_f3chain,160,14179,2394,1721,556,1165,1838,0.3230679837303893,0.2322472848788638,0.27023086269744834,0.15622365833099186,0.7722254503195817,0.5233918128654971,0.6239133884184811
swinunetr_f3chain,161,4962,769,71,44,27,725,0.6197183098591549,0.05721716514954486,0.10476190476190476,0.05527638190954774,0.7183098591549296,0.1859557867360208,0.29543060844203195
swinunetr_f3chain,162,4957,791,76,26,50,765,0.34210526315789475,0.03286978508217446,0.05997693194925029,0.030915576694411414,0.7236842105263158,0.1845764854614412,0.29413380707313047
swinunetr_f3chain,163,4877,779,66,44,22,735,0.6666666666666666,0.05648267008985879,0.10414201183431952,0.05493133583021224,0.7727272727272727,0.21694480102695765,0.33877719474087614
swinunetr_f3chain,164,5654,903,68,48,20,855,0.7058823529411765,0.053156146179401995,0.09886714727085479,0.05200433369447454,0.9117647058823529,0.24916943521594684,0.3913811968689504
swinunetr_f3chain,165,4147,653,63,43,20,610,0.6825396825396826,0.06584992343032159,0.12011173184357542,0.0638930163447251,0.8571428571428571,0.20980091883614088,0.33709247488209965
swinunetr_f3chain,166,4872,838,51,45,6,793,0.8823529411764706,0.05369928400954654,0.10123734533183353,0.0533175355450237,0.9607843137254902,0.1276849642004773,0.22541327199638855
swinunetr_f3chain,167,4755,823,48,44,4,779,0.9166666666666666,0.053462940461725394,0.1010332950631458,0.053204353083434096,0.9791666666666666,0.12636695018226002,0.22384539646921436
swinunetr_f3chain,168,13734,2328,1590,467,1123,1861,0.29371069182389936,0.20060137457044674,0.23838693210821849,0.13532309475514342,0.7446540880503144,0.45489690721649484,0.5647793931843027
swinunetr_f3chain,169,4424,765,49,26,23,739,0.5306122448979592,0.03398692810457516,0.06388206388206388,0.03299492385786802,0.9795918367346939,0.1738562091503268,0.2953026343178296
swinunetr_f3chain,170,3831,633,42,32,10,601,0.7619047619047619,0.05055292259083728,0.09481481481481481,0.049766718506998445,0.8571428571428571,0.18009478672985782,0.29765013054830286
swinunetr_f3chain,171,4763,908,44,37,7,871,0.8409090909090909,0.040748898678414094,0.07773109243697479,0.040437158469945354,1.0,0.1277533039647577,0.2265625
swinunetr_f3chain,172,5577,1141,82,56,26,1085,0.6829268292682927,0.049079754601226995,0.09157808667211774,0.04798628963153385,0.9146341463414634,0.147239263803681,0.25364616360177555
swinunetr_f3chain,173,3876,682,47,26,21,656,0.5531914893617021,0.03812316715542522,0.07133058984910837,0.03698435277382646,0.9361702127659575,0.08357771260997067,0.15345550218741394
swinunetr_f3chain,174,3608,622,47,20,27,602,0.425531914893617,0.03215434083601286,0.059790732436472344,0.030816640986132512,0.9361702127659575,0.13344051446945338,0.23358597972432757
swinunetr_f3chain,175,4008,664,51,35,16,629,0.6862745098039216,0.05271084337349398,0.0979020979020979,0.051470588235294115,0.9803921568627451,0.12951807228915663,0.22880859894641625
swinunetr_f3chain,176,15193,2649,1984,487,1497,2162,0.24546370967741934,0.18384295960739902,0.2102309518670408,0.11746261456825856,0.7071572580645161,0.5375613439033597,0.6108053746367761
swinunetr_f3chain,177,2455,397,115,20,95,377,0.17391304347826086,0.05037783375314862,0.078125,0.04065040650406504,0.4,0.3022670025188917,0.34433285509325684
swinunetr_f3chain,178,3256,543,101,30,71,513,0.297029702970297,0.055248618784530384,0.09316770186335403,0.048859934853420196,0.5445544554455446,0.21178637200736647,0.30496624879459977
swinunetr_f3chain,179,3072,516,115,44,71,472,0.3826086956521739,0.08527131782945736,0.13946117274167988,0.07495741056218058,0.6956521739130435,0.3372093023255814,0.45423396965247187
swinunetr_f3chain,180,4414,812,114,53,61,759,0.4649122807017544,0.06527093596059114,0.11447084233261338,0.06071019473081329,0.8070175438596491,0.3251231527093596,0.4635114503816794
swinunetr_f3chain,181,3413,535,97,39,58,496,0.4020618556701031,0.07289719626168224,0.12341772151898735,0.0657672849915683,0.6907216494845361,0.30093457943925234,0.41922195017682945
swinunetr_f3chain,182,3222,459,105,34,71,425,0.3238095238095238,0.07407407407407407,0.12056737588652482,0.06415094339622641,0.7238095238095238,0.3681917211328976,0.48809591669991825
swinunetr_f3chain,183,3562,563,91,69,22,494,0.7582417582417582,0.12255772646536411,0.21100917431192662,0.11794871794871795,0.9340659340659341,0.3463587921847247,0.5053353658536586
swinunetr_f3chain,184,14252,2422,2064,673,1391,1749,0.32606589147286824,0.277869529314616,0.3000445831475702,0.1765014424337792,0.7146317829457365,0.6568951279933939,0.6845481962943721
swinunetr_f3chain,185,3537,568,84,42,42,526,0.5,0.07394366197183098,0.12883435582822086,0.06885245901639345,0.9166666666666666,0.3485915492957746,0.5051020408163266
swinunetr_f3chain,186,3480,592,76,45,31,547,0.5921052631578947,0.07601351351351351,0.1347305389221557,0.07223113964686999,0.8947368421052632,0.36317567567567566,0.516644285815252
swinunetr_f3chain,187,3464,588,73,41,32,547,0.5616438356164384,0.06972789115646258,0.12405446293494705,0.06612903225806452,0.821917808219178,0.3945578231292517,0.5331699096062509
swinunetr_f3chain,188,4980,882,170,107,63,775,0.6294117647058823,0.12131519274376418,0.20342205323193915,0.11322751322751323,0.9117647058823529,0.373015873015873,0.5294331395348838
swinunetr_f3chain,189,3335,580,18,6,12,574,0.3333333333333333,0.010344827586206896,0.020066889632107024,0.010135135135135136,0.7777777777777778,0.2413793103448276,0.368421052631579
swinunetr_f3chain,190,3332,580,3,1,2,579,0.3333333333333333,0.0017241379310344827,0.003430531732418525,0.001718213058419244,1.0,0.034482758620689655,0.06666666666666667
swinunetr_f3chain,191,3148,547,4,0,4,547,0.0,0.0,0.0,0.0,1.0,0.031078610603290677,0.06028368794326241
swinunetr_f3chain,192,9299,1564,1840,421,1419,1143,0.22880434782608697,0.26918158567774936,0.24735605170387778,0.14113308749580958,0.6260869565217392,0.5236572890025576,0.5703094398746573
swinunetr_f3chain,193,2749,509,3,3,0,506,1.0,0.005893909626719057,0.01171875,0.005893909626719057,1.0,0.06679764243614932,0.12523020257826886
swinunetr_f3chain,194,2760,509,22,15,7,494,0.6818181818181818,0.029469548133595286,0.05649717514124294,0.029069767441860465,0.8181818181818182,0.06286836935166994,0.11676464625988242
swinunetr_f3chain,195,3236,629,28,20,8,609,0.7142857142857143,0.03179650238473768,0.060882800608828,0.03139717425431711,0.8928571428571429,0.06836248012718601,0.12700100419398666
swinunetr_f3chain,196,4778,915,41,20,21,895,0.4878048780487805,0.02185792349726776,0.04184100418410042,0.021367521367521368,0.975609756097561,0.0994535519125683,0.180506310282413
swinunetr_f3chain,197,3493,651,25,18,7,633,0.72,0.027649769585253458,0.05325443786982249,0.02735562310030395,0.96,0.10599078341013825,0.19090437489192458
swinunetr_f3chain,198,3456,650,40,21,19,629,0.525,0.03230769230769231,0.06086956521739131,0.03139013452914798,1.0,0.2,0.33333333333333337
swinunetr_f3chain,199,2997,561,63,33,30,528,0.5238095238095238,0.058823529411764705,0.10576923076923077,0.05583756345177665,0.8095238095238095,0.22638146167557932,0.3538184201901016
swinunetr_f3chain,200,12480,2047,1429,314,1115,1733,0.21973407977606718,0.1533952125061065,0.1806674338319908,0.09930423782416192,0.5780265920223933,0.5139228138739619,0.5440930707266141
swinunetr_f3chain,201,2651,498,166,77,89,421,0.463855421686747,0.15461847389558234,0.2319277108433735,0.131175468483816,0.8734939759036144,0.45180722891566266,0.5955640744797371
swinunetr_f3chain,202,2655,437,242,114,128,323,0.47107438016528924,0.2608695652173913,0.33578792341678937,0.20176991150442478,0.8636363636363636,0.5926773455377574,0.7029497893007643
swinunetr_f3chain,203,2649,433,302,117,185,316,0.38741721854304634,0.2702078521939954,0.3183673469387755,0.18932038834951456,0.804635761589404,0.6374133949191686,0.7113288893838394
swinunetr_f3chain,204,4719,719,539,249,290,470,0.4619666048237477,0.3463143254520167,0.3958664546899841,0.24677898909811694,0.8961038961038961,0.6244784422809457,0.7360305996388863
swinunetr_f3chain,205,2683,420,379,157,222,263,0.41424802110817943,0.3738095238095238,0.392991239048811,0.24454828660436137,0.8812664907651715,0.7309523809523809,0.7991022199015716
swinunetr_f3chain,206,2694,405,406,160,246,245,0.39408866995073893,0.3950617283950617,0.39457459926017263,0.2457757296466974,0.9039408866995073,0.7160493827160493,0.7990990145471609
swinunetr_f3chain,207,722,78,19,0,19,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swinunetr_f3chain,208,19568,2991,4186,1072,3114,1919,0.2560917343526039,0.35840855901036445,0.29873206074961683,0.1755937755937756,0.7099856665074057,0.7756603142761618,0.7413713796395117
swinunetr_f3chain,209,655,67,0,0,0,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swinunetr_f3chain,210,590,58,0,0,0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swinunetr_f3chain,211,622,62,0,0,0,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swinunetr_f3chain,212,4420,654,789,331,458,323,0.41951837769328265,0.5061162079510704,0.4587664587664588,0.2976618705035971,0.935361216730038,0.8792048929663608,0.9064141053285872
swinunetr_f3chain,216,13373,2062,3282,797,2485,1265,0.24283973187081048,0.38651794374393794,0.29827844311377244,0.1752804046624148,0.6611822059719683,0.7279340446168768,0.6929542969753071
swinunetr_f3chain,220,4508,664,483,185,298,479,0.3830227743271222,0.2786144578313253,0.3225806451612903,0.19230769230769232,0.8840579710144928,0.46987951807228917,0.6136187774052103
swinunetr_f3chain,222,1782,256,50,42,8,214,0.84,0.1640625,0.27450980392156865,0.1590909090909091,1.0,0.34765625,0.5159420289855072
swinunetr_f3chain,223,1598,226,21,17,4,209,0.8095238095238095,0.0752212389380531,0.13765182186234817,0.07391304347826087,1.0,0.3407079646017699,0.5082508250825082
swinunetr_f3chain,224,13662,2084,3110,807,2303,1277,0.2594855305466238,0.387236084452975,0.3107431651906045,0.18395258718942328,0.7353697749196142,0.7116122840690979,0.723295996540075
swinunetr_f3chain,225,1095,143,0,0,0,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swinunetr_f3chain,226,1044,134,0,0,0,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swinunetr_f3chain,227,1043,133,0,0,0,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swinunetr_f3chain,228,3258,458,279,114,165,344,0.40860215053763443,0.24890829694323144,0.3093622795115332,0.18298555377207062,0.921146953405018,0.4126637554585153,0.5699818701338324
swinunetr_f3chain,229,928,116,5,2,3,114,0.4,0.017241379310344827,0.03305785123966942,0.01680672268907563,1.0,0.33620689655172414,0.5032258064516129
swinunetr_f3chain,230,943,117,2,1,1,116,0.5,0.008547008547008548,0.01680672268907563,0.00847457627118644,0.5,0.21367521367521367,0.2994011976047904
swinunetr_f3chain,231,927,115,1,1,0,114,1.0,0.008695652173913044,0.017241379310344827,0.008695652173913044,1.0,0.21739130434782608,0.3571428571428571
swinunetr_f3chain,232,13461,2051,2288,621,1667,1430,0.2714160839160839,0.302779132130668,0.2862410693708228,0.1670252824098978,0.7482517482517482,0.621160409556314,0.6788085818359273
swinunetr_f3chain,233,976,122,0,0,0,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swinunetr_f3chain,234,942,116,0,0,0,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swinunetr_f3chain,235,993,125,0,0,0,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swinunetr_f3chain,236,3162,446,58,34,24,412,0.5862068965517241,0.07623318385650224,0.1349206349206349,0.07234042553191489,1.0,0.2757847533632287,0.4323374340949034
swinunetr_f3chain,237,927,115,0,0,0,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swinunetr_f3chain,240,12011,1850,1958,514,1444,1336,0.26251276813074564,0.27783783783783783,0.2699579831932773,0.15604128718882818,0.7139938712972421,0.6372972972972973,0.6734690125116911
swinunetr_f3chain,244,1464,204,0,0,0,204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swinunetr_f3chain,248,11420,1746,2191,539,1652,1207,0.24600638977635783,0.3087056128293242,0.27381254762509527,0.15862271924661567,0.7361935189411227,0.718213058419244,0.727092144738176
swinunetr_f3chain,249,842,100,0,0,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swinunetr_f3chain,250,828,100,0,0,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swinunetr_f3chain,251,825,97,0,0,0,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swinunetr_f3chain,252,793,93,0,0,0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swinunetr_f3chain,256,10176,1585,1884,519,1365,1066,0.2754777070063694,0.32744479495268136,0.2992216777169213,0.1759322033898305,0.744692144373673,0.7242902208201892,0.734349506803353
swinunetr_f3chain,264,9414,1462,1700,449,1251,1013,0.2641176470588235,0.3071135430916553,0.2839974699557242,0.16549944710652414,0.7158823529411765,0.7120383036935705,0.713955154110197
swinunetr_f3chain,272,9629,1495,1807,587,1220,908,0.32484781405644714,0.39264214046822743,0.355542095699576,0.21620626151012892,0.7769784172661871,0.7277591973244147,0.7515638391772096
swinunetr_f3chain,280,9499,1477,1481,424,1057,1053,0.2862930452397029,0.2870683818551117,0.28668018931710615,0.16732438831886345,0.7670492910195814,0.7122545700744752,0.7386371081287214
swinunetr_f3chain,287,756,84,4,0,4,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swinunetr_f3chain,288,9874,1515,1428,481,947,1034,0.33683473389355745,0.3174917491749175,0.326877336051648,0.19536961819658813,0.8137254901960784,0.7016501650165017,0.7535433507992023
swinunetr_f3chain,290,724,80,0,0,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swinunetr_f3chain,291,741,83,0,0,0,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swinunetr_f3chain,292,741,83,0,0,0,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swinunetr_f3chain,293,792,92,1,0,1,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swinunetr_f3chain,294,792,92,1,0,1,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swinunetr_f3chain,295,909,111,2,0,2,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swinunetr_f3chain,296,9488,1458,1283,438,845,1020,0.34138737334372565,0.3004115226337449,0.3195913900036483,0.19018671298306555,0.7996882307092751,0.6104252400548696,0.6923554597847127
swinunetr_f3chain,297,977,123,0,0,0,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swinunetr_f3chain,298,1027,131,3,0,3,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swinunetr_f3chain,299,993,125,3,0,3,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swinunetr_f3chain,300,709,79,0,0,0,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swinunetr_f3chain,302,1063,154,0,0,0,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swinunetr_f3chain,303,860,116,1,0,1,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swinunetr_f3chain,304,9517,1448,1314,409,905,1039,0.3112633181126332,0.2824585635359116,0.2961622013034033,0.1738206544836379,0.7450532724505328,0.5676795580110497,0.644383232573968
swinunetr_f3chain,305,1076,129,0,0,0,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swinunetr_f3chain,306,1097,127,0,0,0,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swinunetr_f3chain,307,1055,125,0,0,0,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swinunetr_f3chain,308,1039,125,0,0,0,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swinunetr_f3chain,309,1089,129,0,0,0,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swinunetr_f3chain,310,1005,114,0,0,0,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swinunetr_f3chain,311,778,78,0,0,0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swinunetr_f3chain,312,10432,1590,1443,466,977,1124,0.3229383229383229,0.2930817610062893,0.30728651500164855,0.18153486560186988,0.7941787941787942,0.6113207547169811,0.6908546932213986
swinunetr_f3chain,313,557,53,0,0,0,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swinunetr_f3chain,314,508,46,0,0,0,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swinunetr_f3chain,315,542,52,0,0,0,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swinunetr_f3chain,320,9715,1511,1497,457,1040,1054,0.30527722110888444,0.30244870946393115,0.3038563829787234,0.17914543316346532,0.8036072144288577,0.6538716082064858,0.721047789517555
